source_code_str,trans_code,AlignTrans_alignment,TransMap_alignment
"    long long distributeCandies2(int n, int limit) {
        long long ans = 0;
        for (int i = 0; i <= min(limit, n); i++) {
            if (n - i > 2 * limit) {
                continue;
            }
            ans += min(n - i, limit) - max(0, n - i - limit) + 1;
        }
        return ans;
    }","def distributeCandies2(n, limit):
    ans = 0
    for i in range(min(limit, n) + 1):
        if n - i > 2 * limit:
            continue
        ans += min(n - i, limit) - max(0, n - i - limit) + 1
    return ans","BLOCK0: 
```cpp
long long distributeCandies2(int n, int limit) {
```
Corresponding Python Code:
```python
def distributeCandies2(n, limit):
```
BLOCK1: 
```cpp
long long ans = 0;
```
Corresponding Python Code:
```python
ans = 0
```
BLOCK2: 
```cpp
for (int i = 0; i <= min(limit, n); i++) {
```
Corresponding Python Code:
```python
for i in range(min(limit, n) + 1):
```
BLOCK3: 
```cpp
if (n - i > 2 * limit) {
```
Corresponding Python Code:
```python
if n - i > 2 * limit:
```
BLOCK4: 
```cpp
ans += min(n - i, limit) - max(0, n - i - limit) + 1;
```
Corresponding Python Code:
```python
ans += min(n - i, limit) - max(0, n - i - limit) + 1
```
BLOCK5: 
```cpp
return ans;
```
Corresponding Python Code:
```python
return ans
```
","```python
def distributeCandies2(n, limit): # --- cpp stmt 1
    ans = 0 # --- cpp stmt 2
    for i in range(min(limit, n) + 1): # --- cpp stmt 3
        if n - i > 2 * limit: # --- cpp stmt 4
            continue # --- cpp stmt 5
        ans += min(n - i, limit) - max(0, n - i - limit) + 1 # --- cpp stmt 7
    return ans # --- cpp stmt 9
```
"
"    int distributeCandies(int n, int limit) {
        int ans = 0;
        for (int i = 0; i <= limit; i++) {
            for (int j = 0; j <= limit; j++) {
                if (i + j > n) {
                    break;
                }
                if (n - i - j <= limit) {
                    ans++;
                }
            }
        }
        return ans;
    }","def distributeCandies(n, limit):
    ans = 0
    for i in range(limit + 1):
        for j in range(limit + 1):
            if i + j > n:
                break
            if n - i - j <= limit:
                ans += 1
    return ans","BLOCK0: 
```cpp
int distributeCandies(int n, int limit) {
```
Corresponding Python Code:
```python
def distributeCandies(n, limit):
```
BLOCK1: 
```cpp
int ans = 0;
```
Corresponding Python Code:
```python
ans = 0
```
BLOCK2: 
```cpp
for (int i = 0; i <= limit; i++) {
```
Corresponding Python Code:
```python
for i in range(limit + 1):
```
BLOCK3: 
```cpp
for (int j = 0; j <= limit; j++) {
```
Corresponding Python Code:
```python
for j in range(limit + 1):
```
BLOCK4: 
```cpp
if (i + j > n) {
```
Corresponding Python Code:
```python
if i + j > n:
```
BLOCK5: 
```cpp
if (n - i - j <= limit) {
```
Corresponding Python Code:
```python
if n - i - j <= limit:
```
BLOCK6: 
```cpp
ans++;
```
Corresponding Python Code:
```python
ans += 1
```
BLOCK7: 
```cpp
return ans;
```
Corresponding Python Code:
```python
return ans
```
","```python
def distributeCandies(n, limit): # --- cpp stmt 1
    ans = 0 # --- cpp stmt 2
    for i in range(limit + 1): # --- cpp stmt 3
        for j in range(limit + 1): # --- cpp stmt 4
            if i + j > n: # --- cpp stmt 5
                break # --- cpp stmt 6
            if n - i - j <= limit: # --- cpp stmt 8
                ans += 1 # --- cpp stmt 9
    return ans # --- cpp stmt 13
```
"
"    int theMaximumAchievableX(int num, int t) {
        return num + 2 * t;
    }","def theMaximumAchievableX(num, t):
    return num + 2 * t","BLOCK0: 
```cpp
int theMaximumAchievableX(int num, int t) {
```
Corresponding Python Code:
```python
def theMaximumAchievableX(num, t):
```
BLOCK1: 
```cpp
return num + 2 * t;
```
Corresponding Python Code:
```python
return num + 2 * t
```
","```python
def theMaximumAchievableX(num, t): # --- cpp stmt 1
    return num + 2 * t # --- cpp stmt 2
```

The C++ code is equivalent to the Python code in this case. The C++ function takes two parameters, `num` and `t`, and returns the value of `num + 2 * t`. The Python function does the same.
"
"    int garbageCollection(vector<string>& garbage, vector<int>& travel) {
        unordered_map<char, int> distance;
        int res = 0, cur_dis = 0;
        for (int i = 0; i < garbage.size(); i++) {
            res += garbage[i].size();
            if (i > 0) {
                cur_dis += travel[i - 1];
            }
            for (auto c : garbage[i]) {
                distance[c] = cur_dis;
            }
        }
        for (auto &[k, v] : distance) {
            res += v;
        }
        return res;
    }","def garbageCollection(garbage, travel):
    distance = {}
    res = cur_dis = 0
    for i in range(len(garbage)):
        res += len(garbage[i])
        if i > 0:
            cur_dis += travel[i - 1]
        for c in garbage[i]:
            distance[c] = cur_dis
    for k, v in distance.items():
        res += v
    return res","BLOCK0: 
```cpp
int garbageCollection(vector<string>& garbage, vector<int>& travel) {
```
Corresponding Python Code:
```python
def garbageCollection(garbage, travel):
```
BLOCK1: 
```cpp
unordered_map<char, int> distance;
int res = 0, cur_dis = 0;
```
Corresponding Python Code:
```python
distance = {}
res = cur_dis = 0
```
BLOCK2: 
```cpp
for (int i = 0; i < garbage.size(); i++) {
```
Corresponding Python Code:
```python
for i in range(len(garbage)):
```
BLOCK3: 
```cpp
res += garbage[i].size();
```
Corresponding Python Code:
```python
res += len(garbage[i])
```
BLOCK4: 
```cpp
if (i > 0) {
```
Corresponding Python Code:
```python
if i > 0:
```
BLOCK5: 
```cpp
cur_dis += travel[i - 1];
```
Corresponding Python Code:
```python
cur_dis += travel[i - 1]
```
BLOCK6: 
```cpp
for (auto c : garbage[i]) {
    distance[c] = cur_dis;
}
```
Corresponding Python Code:
```python
for c in garbage[i]:
    distance[c] = cur_dis
```
BLOCK7: 
```cpp
for (auto &[k, v] : distance) {
```
Corresponding Python Code:
```python
for k, v in distance.items():
```
BLOCK8: 
```cpp
res += v;
```
Corresponding Python Code:
```python
res += v
```
BLOCK9: 
```cpp
return res;
```
Corresponding Python Code:
```python
return res
```
","```python
def garbageCollection(garbage, travel): # --- cpp stmt 1
    distance = {} # --- cpp stmt 2
    res = cur_dis = 0 # --- cpp stmt 3
    for i in range(len(garbage)): # --- cpp stmt 4
        res += len(garbage[i]) # --- cpp stmt 5
        if i > 0: # --- cpp stmt 6
            cur_dis += travel[i - 1] # --- cpp stmt 7
        for c in garbage[i]: # --- cpp stmt 8
            distance[c] = cur_dis # --- cpp stmt 9
    for k, v in distance.items(): # --- cpp stmt 10
        res += v # --- cpp stmt 11
    return res # --- cpp stmt 12
```
"
"    int numberOfEmployeesWhoMetTarget(vector<int>& hours, int target) {
        int ans = 0;
        for (int i = 0; i < hours.size(); i++) {
            if (hours[i] >= target) {
                ans++;
            }
        }
        return ans;
    }","def numberOfEmployeesWhoMetTarget(hours, target):
    ans = 0
    for i in range(len(hours)):
        if hours[i] >= target:
            ans += 1
    return ans","BLOCK0: 
```cpp
int numberOfEmployeesWhoMetTarget(vector<int>& hours, int target) {
```
Corresponding Python Code:
```python
def numberOfEmployeesWhoMetTarget(hours, target):
```
BLOCK1: 
```cpp
int ans = 0;
```
Corresponding Python Code:
```python
ans = 0
```
BLOCK2: 
```cpp
for (int i = 0; i < hours.size(); i++) {
```
Corresponding Python Code:
```python
for i in range(len(hours)):
```
BLOCK3: 
```cpp
if (hours[i] >= target) {
```
Corresponding Python Code:
```python
if hours[i] >= target:
```
BLOCK4: 
```cpp
ans++;
```
Corresponding Python Code:
```python
ans += 1
```
BLOCK5: 
```cpp
return ans;
```
Corresponding Python Code:
```python
return ans
```
","```python
def numberOfEmployeesWhoMetTarget(hours, target): # --- cpp stmt 1
    ans = 0 # --- cpp stmt 2
    for i in range(len(hours)): # --- cpp stmt 3
        if hours[i] >= target: # --- cpp stmt 4
            ans += 1 # --- cpp stmt 5
    return ans # --- cpp stmt 6
```
"
"    int countTestedDevices(vector<int>& batteryPercentages) {
        int n = batteryPercentages.size();
        int need = 0;
        for (int i = 0; i < n; i++) {
            if (batteryPercentages[i] > 0) {
                need++;
                for (int j = i + 1; j < n; j++) {
                    batteryPercentages[j] = max(batteryPercentages[j] - 1, 0);
                }
            }
        }
        return need;
    }","def countTestedDevices(batteryPercentages):
    n = len(batteryPercentages)
    need = 0
    for i in range(n):
        if batteryPercentages[i] > 0:
            need += 1
            for j in range(i + 1, n):
                batteryPercentages[j] = max(batteryPercentages[j] - 1, 0)
    return need","BLOCK0: 
```cpp
int countTestedDevices(vector<int>& batteryPercentages) {
```
Corresponding Python Code:
```python
def countTestedDevices(batteryPercentages):
```
BLOCK1: 
```cpp
int n = batteryPercentages.size();
int need = 0;
```
Corresponding Python Code:
```python
n = len(batteryPercentages)
need = 0
```
BLOCK2: 
```cpp
for (int i = 0; i < n; i++) {
```
Corresponding Python Code:
```python
for i in range(n):
```
BLOCK3: 
```cpp
if (batteryPercentages[i] > 0) {
```
Corresponding Python Code:
```python
if batteryPercentages[i] > 0:
```
BLOCK4: 
```cpp
need++;
```
Corresponding Python Code:
```python
need += 1
```
BLOCK5: 
```cpp
for (int j = i + 1; j < n; j++) {
```
Corresponding Python Code:
```python
for j in range(i + 1, n):
```
BLOCK6: 
```cpp
batteryPercentages[j] = max(batteryPercentages[j] - 1, 0);
```
Corresponding Python Code:
```python
batteryPercentages[j] = max(batteryPercentages[j] - 1, 0)
```
BLOCK7: 
```cpp
return need;
```
Corresponding Python Code:
```python
return need
```
","```python
def countTestedDevices(batteryPercentages): # --- cpp stmt 1
    n = len(batteryPercentages) # --- cpp stmt 2
    need = 0 # --- cpp stmt 3
    for i in range(n): # --- cpp stmt 4
        if batteryPercentages[i] > 0: # --- cpp stmt 5
            need += 1 # --- cpp stmt 6
            for j in range(i + 1, n): # --- cpp stmt 7
                batteryPercentages[j] = max(batteryPercentages[j] - 1, 0) # --- cpp stmt 8
    return need # --- cpp stmt 12
```

The C++ code and Python code are equivalent. They both perform the same operation: count the number of devices that need to be tested. The C++ code uses a for loop to iterate over the batteryPercentages vector, while the Python code uses a for loop to iterate over the batteryPercentages list. The rest of the code is identical, with the exception of the syntax differences between C++ and Python.
"
"    string maximumBinaryString(string binary) {
        int n = binary.size();
        int j = 0;
        for (int i = 0; i < n; i++) {
            if (binary[i] == '0') {
                while (j <= i || (j < n && binary[j] == '1')) {
                    j++;
                }
                if (j < n) {
                    binary[j] = '1';
                    binary[i] = '1';
                    binary[i + 1] = '0';
                }
            }
        }
        return binary;
    }","def maximumBinaryString(binary):
    n = len(binary)
    j = 0
    binary = list(binary)
    for i in range(n):
        if binary[i] == '0':
            while j <= i or (j < n and binary[j] == '1'):
                j += 1
            if j < n:
                binary[j] = '1'
                binary[i] = '1'
                binary[i + 1] = '0'
    return """".join(binary)","BLOCK0: 
```cpp
string maximumBinaryString(string binary) {
```
Corresponding Python Code:
```python
def maximumBinaryString(binary):
```
BLOCK1: 
```cpp
int n = binary.size();
int j = 0;
```
Corresponding Python Code:
```python
n = len(binary)
j = 0
```
BLOCK2: 
```cpp
for (int i = 0; i < n; i++) {
```
Corresponding Python Code:
```python
for i in range(n):
```
BLOCK3: 
```cpp
if (binary[i] == '0') {
```
Corresponding Python Code:
```python
if binary[i] == '0':
```
BLOCK4: 
```cpp
while (j <= i || (j < n && binary[j] == '1')) {
```
Corresponding Python Code:
```python
while j <= i or (j < n and binary[j] == '1'):
```
BLOCK5: 
```cpp
j++;
```
Corresponding Python Code:
```python
j += 1
```
BLOCK6: 
```cpp
if (j < n) {
```
Corresponding Python Code:
```python
if j < n:
```
BLOCK7: 
```cpp
binary[j] = '1';
binary[i] = '1';
binary[i + 1] = '0';
```
Corresponding Python Code:
```python
binary[j] = '1'
binary[i] = '1'
binary[i + 1] = '0'
```
BLOCK8: 
```cpp
return binary;
```
Corresponding Python Code:
```python
return """".join(binary)
```
","```python
def maximumBinaryString(binary): # --- cpp stmt 1
    n = len(binary) # --- cpp stmt 2
    j = 0 # --- cpp stmt 3
    binary = list(binary) # convert string to list for mutation
    for i in range(n): # --- cpp stmt 4
        if binary[i] == '0': # --- cpp stmt 5
            while j <= i or (j < n and binary[j] == '1'): # --- cpp stmt 6
                j += 1 # --- cpp stmt 7
            if j < n: # --- cpp stmt 9
                binary[j] = '1' # --- cpp stmt 10
                binary[i] = '1' # --- cpp stmt 11
                binary[i + 1] = '0' # --- cpp stmt 12
    return """".join(binary) # convert list back to string
```
"
"    int minOperations2(vector<int>& nums) {
        int n = nums.size();
        unordered_set<int> cnt(nums.begin(), nums.end());
        vector<int> sortedUniqueNums(cnt.begin(), cnt.end());
        sort(sortedUniqueNums.begin(), sortedUniqueNums.end());
        int res = n, j = 0;
        for (int i = 0; i < sortedUniqueNums.size(); i++) {
            int right = sortedUniqueNums[i] + n - 1;
            while (j < sortedUniqueNums.size() && sortedUniqueNums[j] <= right) {
                res = min(res, n - (j - i + 1));
                j++;
            }
        }            
        return res;
    }","def minOperations2(nums):
    n = len(nums)
    cnt = set(nums)
    sortedUniqueNums = sorted(list(cnt))
    res = n
    j = 0
    for i in range(len(sortedUniqueNums)):
        right = sortedUniqueNums[i] + n - 1
        while (j < len(sortedUniqueNums) and sortedUniqueNums[j] <= right):
            res = min(res, n - (j - i + 1))
            j += 1
    return res","BLOCK0: 
```cpp
int minOperations2(vector<int>& nums) {
```
Corresponding Python Code:
```python
def minOperations2(nums):
```
BLOCK1: 
```cpp
int n = nums.size();
unordered_set<int> cnt(nums.begin(), nums.end());
vector<int> sortedUniqueNums(cnt.begin(), cnt.end());
sort(sortedUniqueNums.begin(), sortedUniqueNums.end());
int res = n, j = 0;
```
Corresponding Python Code:
```python
n = len(nums)
cnt = set(nums)
sortedUniqueNums = sorted(list(cnt))
res = n
j = 0
```
BLOCK2: 
```cpp
for (int i = 0; i < sortedUniqueNums.size(); i++) {
```
Corresponding Python Code:
```python
for i in range(len(sortedUniqueNums)):
```
BLOCK3: 
```cpp
int right = sortedUniqueNums[i] + n - 1;
```
Corresponding Python Code:
```python
right = sortedUniqueNums[i] + n - 1
```
BLOCK4: 
```cpp
while (j < sortedUniqueNums.size() && sortedUniqueNums[j] <= right) {
```
Corresponding Python Code:
```python
while (j < len(sortedUniqueNums) and sortedUniqueNums[j] <= right):
```
BLOCK5: 
```cpp
res = min(res, n - (j - i + 1));
j++;
```
Corresponding Python Code:
```python
res = min(res, n - (j - i + 1))
j += 1
```
BLOCK6: 
```cpp
return res;
```
Corresponding Python Code:
```python
return res
```
","```python
def minOperations2(nums): # --- cpp stmt 1
    n = len(nums) # --- cpp stmt 2
    cnt = set(nums) # --- cpp stmt 3
    sortedUniqueNums = sorted(list(cnt)) # --- cpp stmt 4
    res = n # --- cpp stmt 6
    j = 0 # --- cpp stmt 6
    for i in range(len(sortedUniqueNums)): # --- cpp stmt 7
        right = sortedUniqueNums[i] + n - 1 # --- cpp stmt 8
        while (j < len(sortedUniqueNums) and sortedUniqueNums[j] <= right): # --- cpp stmt 9
            res = min(res, n - (j - i + 1)) # --- cpp stmt 10
            j += 1 # --- cpp stmt 11
    return res # --- cpp stmt 14
```
"
"    int findChampion(int n, vector<vector<int>>& edges) {
        vector<int> degree(n);
        for (auto e : edges) {
            degree[e[1]]++;
        }
        int champion = -1;
        for (int i = 0; i < n; i++) {
            if (degree[i] == 0) {
                if (champion == -1) {
                    champion = i;
                } else {
                    return -1;
                }
            }
        }
        return champion;
    }","def findChampion(n, edges):
    degree = [0]*n
    for e in edges:
        degree[e[1]] += 1
    champion = -1
    for i in range(n):
        if degree[i] == 0:
            if champion == -1:
                champion = i
            else:
                return -1
    return champion","BLOCK0: 
```cpp
int findChampion(int n, vector<vector<int>>& edges) {
```
Corresponding Python Code:
```python
def findChampion(n, edges):
```
BLOCK1: 
```cpp
vector<int> degree(n);
```
Corresponding Python Code:
```python
degree = [0]*n
```
BLOCK2: 
```cpp
for (auto e : edges) {
    degree[e[1]]++;
}
```
Corresponding Python Code:
```python
for e in edges:
    degree[e[1]] += 1
```
BLOCK3: 
```cpp
int champion = -1;
```
Corresponding Python Code:
```python
champion = -1
```
BLOCK4: 
```cpp
for (int i = 0; i < n; i++) {
```
Corresponding Python Code:
```python
for i in range(n):
```
BLOCK5: 
```cpp
if (degree[i] == 0) {
```
Corresponding Python Code:
```python
if degree[i] == 0:
```
BLOCK6: 
```cpp
if (champion == -1) {
```
Corresponding Python Code:
```python
if champion == -1:
```
BLOCK7: 
```cpp
champion = i;
```
Corresponding Python Code:
```python
champion = i
```
BLOCK8: 
```cpp
return -1;
```
Corresponding Python Code:
```python
return -1
```
BLOCK9: 
```cpp
return champion;
```
Corresponding Python Code:
```python
return champion
```
","```python
def findChampion(n, edges): # --- cpp stmt 1
    degree = [0]*n # --- cpp stmt 2
    for e in edges: # --- cpp stmt 3
        degree[e[1]] += 1 # --- cpp stmt 4
    champion = -1 # --- cpp stmt 6
    for i in range(n): # --- cpp stmt 7
        if degree[i] == 0: # --- cpp stmt 8
            if champion == -1: # --- cpp stmt 9
                champion = i # --- cpp stmt 10
            else: # --- cpp stmt 11
                return -1 # --- cpp stmt 12
    return champion # --- cpp stmt 16
```
"
"    int findKOr(vector<int>& nums, int k) {
        int ans = 0;
        for (int i = 0; i < 31; ++i) {
            int cnt = 0;
            for (int num: nums) {
                if ((num >> i) & 1) {
                    ++cnt;
                }
            }
            if (cnt >= k) {
                ans |= 1 << i;
            }
        }
        return ans;
    }","def findKOr(nums, k):
    ans = 0
    for i in range(31):
        cnt = 0
        for num in nums:
            if ((num >> i) & 1):
                cnt += 1
        if cnt >= k:
            ans |= 1 << i
    return ans","BLOCK0: 
```cpp
int findKOr(vector<int>& nums, int k) {
```
Corresponding Python Code:
```python
def findKOr(nums, k):
```
BLOCK1: 
```cpp
int ans = 0;
```
Corresponding Python Code:
```python
ans = 0
```
BLOCK2: 
```cpp
for (int i = 0; i < 31; ++i) {
```
Corresponding Python Code:
```python
for i in range(31):
```
BLOCK3: 
```cpp
int cnt = 0;
```
Corresponding Python Code:
```python
cnt = 0
```
BLOCK4: 
```cpp
if ((num >> i) & 1) {
```
Corresponding Python Code:
```python
if ((num >> i) & 1):
```
BLOCK5: 
```cpp
++cnt;
```
Corresponding Python Code:
```python
cnt += 1
```
BLOCK6: 
```cpp
if (cnt >= k) {
```
Corresponding Python Code:
```python
if cnt >= k:
```
BLOCK7: 
```cpp
ans |= 1 << i;
```
Corresponding Python Code:
```python
ans |= 1 << i
```
BLOCK8: 
```cpp
return ans;
```
Corresponding Python Code:
```python
return ans
```
","```python
def findKOr(nums, k): # --- cpp stmt 1
    ans = 0 # --- cpp stmt 2
    for i in range(31): # --- cpp stmt 3
        cnt = 0 # --- cpp stmt 4
        for num in nums: # --- cpp stmt 5
            if ((num >> i) & 1): # --- cpp stmt 6
                cnt += 1 # --- cpp stmt 7
        if cnt >= k: # --- cpp stmt 10
            ans |= 1 << i # --- cpp stmt 11
    return ans # --- cpp stmt 14
```

The Python code matches the C++ code statement by statement. The Python code defines a function `findKOr` that takes a list of integers `nums` and an integer `k` as input. The function returns an integer. The function iterates over the bits of each number in the list, counting the number of bits that are set. If the count is greater than or equal to `k`, the bit is set in the result. The function finally returns the result.
"
"    int minIncrements(int n, vector<int>& cost) {
        int ans = 0;
        for (int i = n - 2; i > 0; i -= 2) {
            ans += abs(cost[i] - cost[i + 1]);
            
            cost[i / 2] += max(cost[i], cost[i + 1]);
        }
        return ans;
    }","def minIncrements(n, cost):
    ans = 0
    for i in range(n - 2, 0, -2):
        ans += abs(cost[i] - cost[i + 1])
        cost[(i - 1) // 2] += max(cost[i], cost[i + 1])
    return ans","BLOCK0: 
```cpp
int minIncrements(int n, vector<int>& cost) {
```
Corresponding Python Code:
```python
def minIncrements(n, cost):
```
BLOCK1: 
```cpp
int ans = 0;
```
Corresponding Python Code:
```python
ans = 0
```
BLOCK2: 
```cpp
for (int i = n - 2; i > 0; i -= 2) {
```
Corresponding Python Code:
```python
for i in range(n - 2, 0, -2):
```
BLOCK3: 
```cpp
ans += abs(cost[i] - cost[i + 1]);
cost[(i - 1) // 2] += max(cost[i], cost[i + 1]);
```
Corresponding Python Code:
```python
ans += abs(cost[i] - cost[i + 1])
cost[(i - 1) // 2] += max(cost[i], cost[i + 1])
```
BLOCK4: 
```cpp
return ans;
```
Corresponding Python Code:
```python
return ans
```
","```python
def minIncrements(n, cost): # --- cpp stmt 1
    ans = 0 # --- cpp stmt 2
    for i in range(n - 2, 0, -2): # --- cpp stmt 3
        ans += abs(cost[i] - cost[i + 1]) # --- cpp stmt 4
        cost[(i - 1) // 2] += max(cost[i], cost[i + 1]) # --- cpp stmt 5
    return ans # --- cpp stmt 6
```
"
"    int maxResult(vector<int>& nums, int k) {
        int n = nums.size();
        vector<int> dp(n);
        dp[0] = nums[0];
        deque<int> queue;
        queue.push_back(0);
        for (int i = 1; i < n; i++) {
            while (!queue.empty() && queue.front() < i - k) {
                queue.pop_front();
            }
            dp[i] = dp[queue.front()] + nums[i];
            while (!queue.empty() && dp[queue.back()] <= dp[i]) {
                queue.pop_back();
            }
            queue.push_back(i);
        }
        return dp[n - 1];
    }","def maxResult(nums, k):
    n = len(nums)
    dp = [0]*n
    dp[0] = nums[0]
    queue = deque([0])
    for i in range(1, n):
        while queue and queue[0] < i - k:
            queue.popleft()
        dp[i] = dp[queue[0]] + nums[i]
        while queue and dp[queue[-1]] <= dp[i]:
            queue.pop()
        queue.append(i)
    return dp[n - 1]","BLOCK0: 
```cpp
int maxResult(vector<int>& nums, int k) {
```
Corresponding Python Code:
```python
def maxResult(nums, k):
```
BLOCK1: 
```cpp
int n = nums.size();
vector<int> dp(n);
dp[0] = nums[0];
deque<int> queue;
queue.push_back(0);
```
Corresponding Python Code:
```python
n = len(nums)
dp = [0]*n
dp[0] = nums[0]
queue = deque([0])
```
BLOCK2: 
```cpp
for (int i = 1; i < n; i++) {
```
Corresponding Python Code:
```python
for i in range(1, n):
```
BLOCK3: 
```cpp
while (!queue.empty() && queue.front() < i - k) {
```
Corresponding Python Code:
```python
while queue and queue[0] < i - k:
```
BLOCK4: 
```cpp
queue.pop_front();
```
Corresponding Python Code:
```python
queue.popleft()
```
BLOCK5: 
```cpp
dp[i] = dp[queue.front()] + nums[i];
```
Corresponding Python Code:
```python
dp[i] = dp[queue[0]] + nums[i]
```
BLOCK6: 
```cpp
while (!queue.empty() && dp[queue.back()] <= dp[i]) {
```
Corresponding Python Code:
```python
while queue and dp[queue[-1]] <= dp[i]:
```
BLOCK7: 
```cpp
queue.pop_back();
```
Corresponding Python Code:
```python
queue.pop()
```
BLOCK8: 
```cpp
queue.push_back(i);
```
Corresponding Python Code:
```python
queue.append(i)
```
BLOCK9: 
```cpp
return dp[n - 1];
```
Corresponding Python Code:
```python
return dp[n - 1]
```
","```python
def maxResult(nums, k): # --- cpp stmt 1
    n = len(nums) # --- cpp stmt 2
    dp = [0]*n # --- cpp stmt 3
    dp[0] = nums[0] # --- cpp stmt 4
    queue = deque([0]) # --- cpp stmt 5
    queue.append(0) # --- cpp stmt 6
    for i in range(1, n): # --- cpp stmt 7
        while queue and queue[0] < i - k: # --- cpp stmt 8
            queue.popleft() # --- cpp stmt 9
        dp[i] = dp[queue[0]] + nums[i] # --- cpp stmt 11
        while queue and dp[queue[-1]] <= dp[i]: # --- cpp stmt 12
            queue.pop() # --- cpp stmt 13
        queue.append(i) # --- cpp stmt 15
    return dp[n - 1] # --- cpp stmt 17
```
"
"    long long maximumSumOfHeights(vector<int>& maxHeights) {
        int n = maxHeights.size();
        long long res = 0;
        for (int i = 0; i < n; i++) {
            int pre = maxHeights[i];
            long long sum = pre;
            for (int j = i - 1; j >= 0; j--) {
                pre = min(pre, maxHeights[j]);
                sum += pre;
            }
            int suf = maxHeights[i];
            for (int j = i + 1; j < n; j++) {
                suf = min(suf, maxHeights[j]);
                sum += suf;
            }
            res = max(res, sum);
        }
        return res;
    }","def maximumSumOfHeights(maxHeights):
    n = len(maxHeights)
    res = 0
    for i in range(n):
        pre = maxHeights[i]
        sum = pre
        for j in range(i - 1, -1, -1):
            pre = min(pre, maxHeights[j])
            sum += pre
        suf = maxHeights[i]
        for j in range(i + 1, n):
            suf = min(suf, maxHeights[j])
            sum += suf
        res = max(res, sum)
    return res","BLOCK0: 
```cpp
long long maximumSumOfHeights(vector<int>& maxHeights) {
```
Corresponding Python Code:
```python
def maximumSumOfHeights(maxHeights):
```
BLOCK1: 
```cpp
int n = maxHeights.size();
long long res = 0;
```
Corresponding Python Code:
```python
n = len(maxHeights)
res = 0
```
BLOCK10: 
```cpp
return res;
```
Corresponding Python Code:
```python
return res
```
BLOCK2: 
```cpp
for (int i = 0; i < n; i++) {
```
Corresponding Python Code:
```python
for i in range(n):
```
BLOCK3: 
```cpp
int pre = maxHeights[i];
long long sum = pre;
```
Corresponding Python Code:
```python
pre = maxHeights[i]
sum = pre
```
BLOCK4: 
```cpp
for (int j = i - 1; j >= 0; j--) {
```
Corresponding Python Code:
```python
for j in range(i - 1, -1, -1):
```
BLOCK5: 
```cpp
pre = min(pre, maxHeights[j]);
sum += pre;
```
Corresponding Python Code:
```python
pre = min(pre, maxHeights[j])
sum += pre
```
BLOCK6: 
```cpp
int suf = maxHeights[i];
```
Corresponding Python Code:
```python
suf = maxHeights[i]
```
BLOCK7: 
```cpp
for (int j = i + 1; j < n; j++) {
```
Corresponding Python Code:
```python
for j in range(i + 1, n):
```
BLOCK8: 
```cpp
suf = min(suf, maxHeights[j]);
sum += suf;
```
Corresponding Python Code:
```python
suf = min(suf, maxHeights[j])
sum += suf
```
BLOCK9: 
```cpp
res = max(res, sum);
```
Corresponding Python Code:
```python
res = max(res, sum)
```
","```python
def maximumSumOfHeights(maxHeights): # --- cpp stmt 1
    n = len(maxHeights) # --- cpp stmt 2
    res = 0 # --- cpp stmt 3
    for i in range(n): # --- cpp stmt 4
        pre = maxHeights[i] # --- cpp stmt 5
        sum = pre # --- cpp stmt 6
        for j in range(i - 1, -1, -1): # --- cpp stmt 7
            pre = min(pre, maxHeights[j]) # --- cpp stmt 8
            sum += pre # --- cpp stmt 9
        suf = maxHeights[i] # --- cpp stmt 11
        for j in range(i + 1, n): # --- cpp stmt 12
            suf = min(suf, maxHeights[j]) # --- cpp stmt 13
            sum += suf # --- cpp stmt 14
        res = max(res, sum) # --- cpp stmt 16
    return res # --- cpp stmt 18
```
"
